0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
-0.06063864,0.026820527,-0.0019153253,-0.047963742,0.059603274,-0.049786042,0.005036161,0.035726264,0.021642195,-0.021520253,0.061926223,-0.011928271,-0.07671129,-0.02867741,0.08017855,-0.03178295,-0.024980845,-0.014139832,0.0508626,-0.068732396,-0.060335554,0.038283825,-0.06865448,0.041684415,-0.060285203,-0.0025795156,0.06080874,0.014698084,-0.028155213,0.037810203,0.04402532,-0.04954736,-0.044389557,-0.02741237,-0.012686108,0.015397677,-0.046580486,-0.051318076,0.07220442,-0.043961197,0.08110479,-0.032324784,0.022298478,0.06596371,0.045145135,-0.0017629691,0.0058589005,-0.020271102,0.037670065,-0.05452011,0.083700374,-0.023699852,-0.054813158,-0.030421814,0.08697593,0.02659062,-0.036390007,0.050095353,0.0017951354,0.036426127,0.017370617,0.032164305,-0.049634665
-0.060267013,0.025703307,-0.0001664353,-0.049326155,0.0599118,-0.047932982,0.0018415401,0.039098285,0.023328952,-0.028767794,0.058861252,-0.02149766,-0.07565831,-0.035114743,0.07877901,-0.028274355,-0.02299564,-0.024185438,0.048005696,-0.07448798,-0.04766331,0.040899903,-0.06509149,0.025337812,-0.05088858,-0.014849607,0.0634418,0.022830186,-0.010517944,0.023822196,0.04392348,-0.063599356,-0.03575028,-0.017247021,0.00719278,0.026567798,-0.04133187,-0.081598476,0.07577692,-0.029964998,0.066623576,-0.042156003,0.005034321,0.07294882,0.025524504,0.001077267,0.021932047,-0.0015755412,0.06811008,-0.035015054,0.063249096,-0.04162056,-0.033403516,-0.0015206,0.032194763,0.025362179,-0.056604505,0.058244612,-0.017983986,0.028110694,0.009466583,0.0049370206,-0.055982433
-0.060134582,0.02505585,0.00086284074,-0.05015416,0.060062464,-0.046816833,-4.577573e-05,0.040793296,0.023951335,-0.032896467,0.056774747,-0.026910698,-0.074925765,-0.038118202,0.07790273,-0.025950378,-0.022320708,-0.029933505,0.045490056,-0.07737044,-0.03907896,0.042491328,-0.06327916,0.015599844,-0.044294093,-0.021489706,0.06580284,0.027821427,-0.0011161063,0.0146110505,0.044232022,-0.06896941,-0.030226707,-0.0100109875,0.017346807,0.03320425,-0.036599506,-0.0957634,0.073529445,-0.01889897,0.055105925,-0.048339795,-0.0037887648,0.07171868,0.01227708,0.005214047,0.029316217,0.009988116,0.08499589,-0.02444153,0.046152264,-0.049055453,-0.018765386,0.015544105,-0.0010869541,0.022472728,-0.05979591,0.054297972,-0.023646103,0.02346774,0.0028942898,-0.011249776,-0.05111519
-0.060118493,0.02374383,0.0030568992,-0.051996965,0.0602312,-0.044157695,-0.004154304,0.043761637,0.024593016,-0.041743662,0.05091034,-0.037875015,-0.07228188,-0.04216796,0.07444416,-0.020269927,-0.0218976,-0.040493723,0.035834454,-0.07946667,-0.017974162,0.03918467,-0.0524707,-0.0038451764,-0.024553986,-0.03517394,0.066952996,0.0303857,0.019890709,-0.010718667,0.045415226,-0.07564085,-0.008486189,0.0057019494,0.036842793,0.04128478,-0.016362512,-0.106985815,0.052114625,0.01145488,0.02176957,-0.0515865,-0.009030118,0.044576712,-0.01670312,0.02236959,0.036769807,0.031334337,0.10837343,-0.0039633536,-0.0033519226,-0.04694673,0.025042787,0.046744294,-0.06487617,0.004142015,-0.035406783,0.022183295,-0.012552766,0.019044995,-0.017401138,-0.039260596,-0.004225294
-0.059815206,0.022959236,0.0042485744,-0.05284955,0.06026947,-0.042698633,-0.0063582156,0.045855258,0.025927205,-0.04603844,0.047911413,-0.0436856,-0.07008374,-0.04516916,0.07205899,-0.017684082,-0.020013269,-0.045358077,0.031060694,-0.07870581,-0.007154309,0.038002253,-0.046553425,-0.014747733,-0.0133795235,-0.040113408,0.06582503,0.030887805,0.030568078,-0.02428424,0.04257604,-0.07746388,0.0053793727,0.0128403865,0.04794517,0.042189453,-0.0035791642,-0.11088818,0.039676845,0.028039597,0.010895218,-0.04898166,-0.013584853,0.025612589,-0.028504232,0.030663965,0.038199004,0.045190312,0.11438304,0.002509246,-0.025174746,-0.03866572,0.0431812,0.061185867,-0.09368969,-0.0022298105,-0.017987479,0.0056205513,-0.00078472233,0.01739316,-0.02813297,-0.05189685,0.01779396
-0.05974515,0.022397257,0.005165653,-0.05357265,0.060223185,-0.04147113,-0.008097329,0.04703883,0.026443021,-0.04927137,0.044911627,-0.047700405,-0.06787279,-0.046081606,0.06955454,-0.015210465,-0.019277444,-0.04780516,0.025275754,-0.07599707,0.002619472,0.034708682,-0.039670605,-0.02253049,-0.0031733704,-0.041779947,0.06491507,0.028489713,0.036225583,-0.036096327,0.04009474,-0.07516623,0.017482815,0.017834175,0.05114899,0.039340124,0.008048441,-0.10223745,0.024794351,0.03836146,0.0017834814,-0.04450792,-0.009572749,0.0053882203,-0.032723885,0.04042671,0.030652666,0.053575944,0.1055222,0.0044763344,-0.038474564,-0.027690299,0.05157337,0.05768353,-0.09182393,-0.012961969,0.005276471,-0.011610193,0.0044833473,0.019141335,-0.033459727,-0.048375532,0.03648367
-0.05946765,0.021390287,0.006725899,-0.054665416,0.060109094,-0.039388604,-0.011026677,0.049309365,0.027838059,-0.054149274,0.03984523,-0.054073922,-0.06359977,-0.047748365,0.065190665,-0.011116751,-0.01740246,-0.05117588,0.01586682,-0.070599034,0.017134272,0.029147727,-0.028836548,-0.033807915,0.013186635,-0.042597782,0.062429827,0.023185575,0.04411588,-0.054103427,0.03383145,-0.06964766,0.03656856,0.02468767,0.05458142,0.031675313,0.026542895,-0.085342094,0.00077728985,0.051848594,-0.0069021196,-0.03520019,-0.0047323736,-0.02669952,-0.0352392,0.05571523,0.014844899,0.062430948,0.08339116,0.004009781,-0.052210435,-0.004901584,0.054246996,0.043826785,-0.078470245,-0.026595868,0.04061205,-0.032348454,0.0056724115,0.020725904,-0.039500907,-0.03820166,0.05284271
-0.05906157,0.02049449,0.007998085,-0.055420544,0.05992493,-0.037608415,-0.013515095,0.05157055,0.029674498,-0.057515237,0.035640154,-0.05881821,-0.058990914,-0.04890632,0.06029452,-0.00796991,-0.015458668,-0.051511854,0.007477055,-0.06292543,0.028549245,0.021537783,-0.016472962,-0.04304883,0.026020141,-0.039585277,0.058840156,0.013996215,0.047692735,-0.06775775,0.024864152,-0.06416326,0.05350469,0.024931682,0.053475164,0.020200228,0.04064161,-0.061012235,-0.017454179,0.055721927,-0.009082323,-0.021460513,0.008108678,-0.05264912,-0.027582651,0.067192465,-0.0047095367,0.069904,0.04948329,0.0029698797,-0.048211087,0.016926922,0.048173383,0.01882044,-0.039429277,-0.03722428,0.059694733,-0.03766779,-0.009640656,0.02263197,-0.03642353,-0.017137373,0.053416416
-0.059068233,0.019702343,0.009268811,-0.056338817,0.05972397,-0.03586852,-0.015757851,0.052582543,0.029953582,-0.060785543,0.030608226,-0.062842764,-0.05498253,-0.048205048,0.056832768,-0.0038673915,-0.014711672,-0.051999617,-0.0019064905,-0.055947058,0.039909612,0.016102972,-0.008097828,-0.04804973,0.03763427,-0.03554421,0.056016847,0.009321582,0.045973856,-0.08052589,0.018609246,-0.053324252,0.06229035,0.029654915,0.04808772,0.008837197,0.05102425,-0.03775957,-0.03450918,0.054811697,-0.009670669,-0.0128821535,0.008365781,-0.0667937,-0.020218452,0.077197865,-0.02568907,0.070394695,0.019778637,0.00022207217,-0.040811468,0.03214004,0.028209504,-0.0050714347,-0.012514248,-0.038527858,0.07063634,-0.038732827,-0.028111799,0.01821067,-0.03355451,-0.008228393,0.035163585
-0.058792762,0.018921971,0.0103763975,-0.056970574,0.059449136,-0.034172766,-0.017919755,0.054150824,0.031127961,-0.06292736,0.026281085,-0.06599724,-0.050250106,-0.04752552,0.05214858,-0.00046710687,-0.013898675,-0.04973284,-0.010199194,-0.046716698,0.048689082,0.0077119824,0.0029270828,-0.052578557,0.045949694,-0.028702375,0.052899223,8.0127196e-05,0.041846793,-0.08874531,0.008812546,-0.045065366,0.06961168,0.026843281,0.03925194,-0.003787537,0.055951457,-0.010345395,-0.043374017,0.045664612,-0.007154868,-0.002611273,0.017400328,-0.07251835,-0.005951481,0.0819367,-0.046280272,0.07102655,-0.015413499,0.0008123775,-0.022535866,0.039624263,0.007856716,-0.032345913,0.028508088,-0.038798623,0.06407805,-0.030049268,-0.05645188,0.012578189,-0.02243084,0.0065473397,0.011406914
-0.059243422,0.017751029,0.012398051,-0.058580525,0.0588843,-0.0312223,-0.021208134,0.054153286,0.030026777,-0.06694806,0.016429586,-0.070617184,-0.04285756,-0.043427687,0.046929415,0.007817813,-0.013405575,-0.046341304,-0.026799029,-0.032335006,0.06508308,-0.00048990827,0.013218843,-0.052168157,0.058256492,-0.014262345,0.04671806,-0.006489762,0.026809165,-0.10386486,-0.0012340901,-0.02029943,0.06770347,0.031237895,0.024316669,-0.028568316,0.06153616,0.030406289,-0.056204665,0.023493335,-0.0024296944,0.015937777,0.002974407,-0.06499495,0.0140668405,0.081217445,-0.0799056,0.061222184,-0.055823866,9.510589e-05,0.014960524,0.04943469,-0.04225002,-0.059926968,0.061646897,-0.013149892,0.03441368,-0.014216686,-0.087736405,-0.010493771,-0.0042437306,0.010798747,-0.04209633
-0.05960232,0.017549403,0.012861254,-0.05907223,0.058708604,-0.030535815,-0.021817327,0.053433113,0.029087095,-0.06783696,0.013442086,-0.071426,-0.041098393,-0.041748922,0.04621553,0.010342598,-0.01316012,-0.044971466,-0.031385962,-0.027411373,0.06896129,-0.001000876,0.015363648,-0.051101558,0.06009483,-0.009262302,0.04394132,-0.0056104017,0.019797947,-0.107069455,-0.002618001,-0.011989285,0.063601464,0.032720495,0.020490134,-0.03569774,0.061247654,0.03992325,-0.056432653,0.015406539,-0.001306911,0.021862483,-0.00450436,-0.057436917,0.019676348,0.076964624,-0.086544864,0.058866434,-0.06262588,0.0017841371,0.026206644,0.04844779,-0.052981902,-0.060716458,0.06406876,-0.0030533858,0.021398231,-0.010698441,-0.08932095,-0.018347686,0.001548777,0.009163254,-0.05140598
-0.05979037,0.016929718,0.013883337,-0.059828103,0.058300365,-0.028965555,-0.023430262,0.053311754,0.028654143,-0.06892933,0.008251661,-0.072723486,-0.036773313,-0.039272767,0.043251146,0.014573725,-0.012643992,-0.04105657,-0.03872952,-0.01856708,0.074350074,-0.0042230505,0.020179812,-0.049445573,0.06128799,0.00054006506,0.03940931,-0.007331191,0.008112832,-0.10931564,-0.008442654,-0.0016718275,0.056231532,0.030170882,0.0136649255,-0.045969002,0.05680798,0.05339074,-0.050922986,0.00096210465,0.0007499443,0.030378012,-0.012335784,-0.042389512,0.027623663,0.06553596,-0.09165428,0.055643763,-0.07075639,0.00756494,0.042374723,0.04357342,-0.061896138,-0.056390703,0.06622148,0.011487787,-0.003970951,-0.005424022,-0.08726539,-0.029347625,0.013524259,0.011137291,-0.0558993
-0.059922695,0.01598761,0.0153715685,-0.06078586,0.057643015,-0.026640415,-0.02580018,0.05336351,0.028483396,-0.06958962,0.00080479746,-0.073741004,-0.029712616,-0.03502983,0.037872683,0.020707496,-0.012601583,-0.032570377,-0.048630007,-0.004180486,0.079772145,-0.01184939,0.02807772,-0.04549683,0.058310412,0.016907822,0.03498277,-0.013000859,-0.011637765,-0.1069411,-0.0189965,0.00947731,0.041641142,0.020000113,0.00061463186,-0.056791276,0.04213471,0.070365496,-0.032456264,-0.023686426,0.0025081066,0.036671463,-0.016273983,-0.009485118,0.03729568,0.04133596,-0.090615965,0.051697526,-0.07246506,0.019844059,0.057639178,0.01910218,-0.05905985,-0.038609933,0.06042454,0.024438843,-0.039219793,-0.0026738883,-0.069601655,-0.042600553,0.029769277,0.01058199,-0.041044805
-0.059624765,0.015200449,0.016441355,-0.06124099,0.057105023,-0.024815407,-0.027785094,0.054363158,0.029252097,-0.069402754,-0.0036410268,-0.073904574,-0.024250548,-0.032022625,0.03289312,0.024409141,-0.013316265,-0.02554964,-0.053713772,0.0057085603,0.08084152,-0.019482365,0.03477617,-0.043618336,0.054139916,0.027193023,0.03340173,-0.017913986,-0.024498958,-0.10077052,-0.029214025,0.012213808,0.030933192,0.010657999,-0.010417563,-0.058345534,0.027558697,0.07598955,-0.016849268,-0.03694713,0.0025142198,0.033541087,-0.016393568,0.01360954,0.039586216,0.024400413,-0.08181424,0.04864116,-0.07145893,0.030507203,0.055591058,-0.00081221893,-0.04781096,-0.023870703,0.046275035,0.025459006,-0.053846434,-0.002779758,-0.052694187,-0.0475315,0.035171703,0.00625561,-0.024862573
-0.059100594,0.01395505,0.018073434,-0.061873876,0.05613331,-0.021836303,-0.030938193,0.055915385,0.030513465,-0.068074115,-0.010626392,-0.072999775,-0.015098792,-0.026199084,0.024301242,0.030277116,-0.015699835,-0.012089423,-0.06096631,0.020953938,0.08006759,-0.03382438,0.043916762,-0.03766217,0.042443514,0.043727383,0.032929838,-0.026285663,-0.04669016,-0.0846755,-0.04636799,0.0121948095,0.009218665,-0.0060382145,-0.030143939,-0.05393373,-0.0020651664,0.076151825,0.014204434,-0.05555101,0.00026488196,0.020315148,-0.016924066,0.05542453,0.03672811,-0.0070482814,-0.056378204,0.04529699,-0.060157254,0.049431697,0.036334228,-0.03989713,-0.015495237,0.0106114475,0.004088829,0.019583834,-0.06059871,-0.00866583,-0.0075235087,-0.051575147,0.03426132,-0.007332355,0.012809171
-0.059044197,0.0125865415,0.020051626,-0.06290027,0.05492949,-0.018410325,-0.034068488,0.055885773,0.030393142,-0.066035606,-0.02001021,-0.07143403,-0.0046926253,-0.019472672,0.016825901,0.03827735,-0.016596884,0.0028299252,-0.06752901,0.037942305,0.077431925,-0.041346107,0.048833508,-0.029135264,0.025830338,0.06143927,0.027853213,-0.027690522,-0.07093689,-0.067070216,-0.05997373,0.012727993,-0.015720991,-0.022606907,-0.036252603,-0.047683746,-0.030412018,0.062880814,0.04654895,-0.063210346,-0.003186838,0.01672368,-0.022445284,0.0856601,0.024937693,-0.045454122,-0.022941472,0.047524456,-0.035214018,0.060755108,0.011001655,-0.060990196,0.027737785,0.053621057,-0.032473188,0.016419651,-0.051589355,-0.014215387,0.051049456,-0.047820687,0.0342124,-0.007447873,0.055623718
-0.05921511,0.0121952025,0.020696117,-0.06328379,0.054526366,-0.017390253,-0.034860093,0.05529926,0.03000473,-0.065142125,-0.02334124,-0.070727475,-0.0013546963,-0.017345471,0.014969101,0.04108061,-0.01632417,0.008033382,-0.068971984,0.044109307,0.075090826,-0.041895404,0.05035861,-0.025421185,0.018927671,0.066213466,0.024065854,-0.02652436,-0.07895906,-0.06085823,-0.06226978,0.011490525,-0.023154736,-0.027717585,-0.03513743,-0.044396445,-0.038507547,0.05577232,0.056177244,-0.06221651,-0.0045531467,0.016953772,-0.022612924,0.091891155,0.019944644,-0.058227006,-0.01056117,0.049199138,-0.027313257,0.06197072,0.00048608944,-0.06521218,0.042846188,0.0644338,-0.039881248,0.013144305,-0.041558325,-0.014690187,0.06876652,-0.044810053,0.03189076,-0.006094459,0.064313486
-0.059224673,0.011680139,0.021440323,-0.063646235,0.05400493,-0.016084908,-0.035892546,0.05503357,0.029802151,-0.063730165,-0.026716726,-0.06937854,0.0023816063,-0.014867394,0.01249777,0.043991044,-0.016497843,0.013668844,-0.069354735,0.049470194,0.07140045,-0.04239718,0.05104417,-0.021804484,0.011242076,0.06924088,0.020082561,-0.023986705,-0.085164756,-0.053021457,-0.06502044,0.008538035,-0.029405298,-0.031114118,-0.032797743,-0.03790711,-0.04529391,0.044610836,0.060606327,-0.05490328,-0.0061357217,0.015208609,-0.024282126,0.089341685,0.01132064,-0.06822152,0.0026257094,0.048669845,-0.022894766,0.058269244,-0.012026379,-0.059776083,0.052247826,0.067251824,-0.04382692,0.010192222,-0.026254924,-0.009967061,0.08041253,-0.039174635,0.02663425,-0.0015407987,0.05934006
-0.060119953,0.011042606,0.022633463,-0.06461688,0.0532407,-0.014540302,-0.036461376,0.05212244,0.0280166,-0.061316706,-0.033612687,-0.067940354,0.008096491,-0.012848299,0.011562381,0.049456246,-0.012862292,0.02171602,-0.06812136,0.059967484,0.065222666,-0.034049034,0.050288327,-0.015322297,-0.0027051927,0.072756566,0.0094816545,-0.017510619,-0.09497037,-0.044017598,-0.061879095,0.0025055034,-0.031761058,-0.03998224,-0.017382931,-0.027995253,-0.05177543,0.026790962,0.06555408,-0.037804995,-0.006191914,0.015485987,-0.010757182,0.07585834,-0.0025869145,-0.084505804,0.020948384,0.05776594,-0.014388138,0.039517708,-0.028002676,-0.058948375,0.0662273,0.05762861,-0.028302006,-0.00399639,0.009784973,0.006547687,0.09355937,-0.02340667,0.010400047,0.0034882529,0.035885677
-0.059875533,0.010031563,0.02393594,-0.06503402,0.05213141,-0.012072438,-0.03845644,0.05199398,0.027690709,-0.057342924,-0.03862116,-0.06381858,0.014561676,-0.0073671527,0.0066350936,0.054061297,-0.015371169,0.031580668,-0.06550409,0.065529756,0.055402137,-0.035133887,0.047556788,-0.008975833,-0.016819896,0.0706597,0.0056809555,-0.009287844,-0.09924545,-0.027182616,-0.06702735,-0.0061578015,-0.037422806,-0.03713704,-0.013205284,-0.0085007725,-0.056932792,-0.0004444788,0.05544196,-0.012847312,-0.008489107,0.008948727,-0.019349243,0.04963932,-0.021539547,-0.089953005,0.04061235,0.04624892,-0.018408498,0.02230611,-0.047534857,-0.027854923,0.05926114,0.03884807,-0.027589398,-0.005721427,0.038128715,0.02498333,0.091452435,-0.007832158,-0.0048469976,0.015080991,-0.005013062
-0.060697176,0.008758693,0.025928149,-0.0661945,0.050581634,-0.009083215,-0.039936747,0.048494328,0.025708089,-0.051082417,-0.047902506,-0.05903026,0.024250299,-0.003104565,0.002956576,0.061799265,-0.01301092,0.044611722,-0.057865158,0.07651218,0.039634105,-0.02515666,0.04365139,-8.0830985e-05,-0.03857101,0.06393931,-0.0052532214,0.003028156,-0.10462338,-0.007672646,-0.064608276,-0.023391334,-0.030772937,-0.039029926,0.0020532585,0.019598886,-0.059009016,-0.033516284,0.03604336,0.025173457,-0.006538155,-0.006471196,-0.006103261,0.0059049237,-0.04410553,-0.09199117,0.06222089,0.04256644,-0.028987199,-0.013823584,-0.06358336,-0.0064361524,0.04100769,-0.009336491,-0.011153096,-0.021926994,0.07792361,0.055667732,0.07198974,0.019466104,-0.03814963,0.016024359,-0.07434162
-0.05986255,0.0076084603,0.02720914,-0.06620708,0.049159296,-0.006045792,-0.042604968,0.049469173,0.025387695,-0.045304675,-0.05124754,-0.05225175,0.030354435,0.0050344346,-0.003230653,0.065943286,-0.019601988,0.053506978,-0.052587748,0.07523178,0.026877193,-0.028209288,0.035521634,0.0055972557,-0.049787723,0.05382424,-0.0068968837,0.016845731,-0.09782567,0.010473847,-0.07264424,-0.03034804,-0.033695564,-0.020929953,0.004823833,0.039491218,-0.051941615,-0.06165287,0.008582248,0.05226104,-0.008824857,-0.0023099985,-0.030999344,-0.033094235,-0.05561485,-0.08557863,0.072003506,0.009842102,-0.04737829,-0.024211999,-0.06484925,0.04703138,0.017579684,-0.029783743,-0.0027456468,-0.009252207,0.06905554,0.06583032,0.051678404,0.03044933,-0.03058855,0.03703541,-0.08748586
-0.059048645,0.0067411168,0.028097402,-0.06606606,0.048061073,-0.0036897338,-0.044762265,0.050583143,0.025161376,-0.04068467,-0.053023525,-0.046331447,0.03456251,0.012079783,-0.008288102,0.06872767,-0.026185967,0.060024854,-0.048343338,0.072117545,0.016558092,-0.03187068,0.02804739,0.01030146,-0.057180498,0.044394594,-0.00733351,0.028233295,-0.08984261,0.02405841,-0.079220526,-0.034514956,-0.03621469,-0.0030067423,0.005989189,0.052350324,-0.043136775,-0.08089213,-0.013788674,0.06918981,-0.010627312,0.005280043,-0.05222445,-0.059890874,-0.059116475,-0.0793484,0.076334976,-0.01989084,-0.061319325,-0.02759087,-0.060082093,0.085062325,0.0016563421,-0.03942652,0.00485547,0.0021070403,0.052893836,0.06758785,0.036276277,0.036345895,-0.019048464,0.051626157,-0.081983216
-0.05962718,0.005550686,0.029853117,-0.0668877,0.046472494,-0.0010244069,-0.045709446,0.047312886,0.023345599,-0.03324365,-0.05887549,-0.040386166,0.041728646,0.0141966,-0.011174741,0.0736018,-0.024452435,0.06616288,-0.03534973,0.07349946,-0.0001999369,-0.020954415,0.023082731,0.015105237,-0.06532695,0.024362678,-0.01587359,0.03671072,-0.07920533,0.032810476,-0.07343607,-0.05011649,-0.012914866,0.005181652,0.006586573,0.06569046,-0.028939482,-0.08613195,-0.041418876,0.077026404,-0.0036165353,-0.011782624,-0.0402142,-0.081280656,-0.048260644,-0.055107187,0.07245367,-0.031480398,-0.07853227,-0.02975236,-0.03199909,0.08198691,-0.031886846,-0.055638745,0.0025167821,-0.0039002912,0.014786438,0.04659983,-3.0699004e-05,0.054200813,-0.013969815,0.033086676,-0.050650727
-0.05896628,0.0047990466,0.030601095,-0.06672944,0.04542838,0.00097569847,-0.04737499,0.04789507,0.022562625,-0.028743967,-0.059878066,-0.034627363,0.044358514,0.02004457,-0.014505475,0.075712,-0.02958307,0.06927518,-0.030382339,0.06802319,-0.008700778,-0.020855352,0.015051704,0.017832827,-0.06665912,0.013340422,-0.018763881,0.045948762,-0.06656398,0.039491806,-0.076675445,-0.05014533,-0.009199566,0.020020317,0.008831558,0.06740222,-0.015958797,-0.08894641,-0.05539716,0.077865936,-0.0024536906,-0.0010740479,-0.04352877,-0.089449115,-0.038416367,-0.04798625,0.067742854,-0.053610593,-0.08270285,-0.025607334,-0.016230335,0.0829256,-0.034803227,-0.052085537,0.012162012,-0.003289639,-0.0093348725,0.035692427,-0.01009243,0.0550151,-0.003315669,0.027351996,-0.019575588
-0.05888874,0.003661476,0.032008074,-0.06701858,0.04381637,0.0036448264,-0.048673153,0.046146683,0.020811636,-0.021257618,-0.06267628,-0.02747878,0.04892376,0.023643933,-0.017492304,0.07870754,-0.030999707,0.07070853,-0.018298367,0.06224098,-0.022214742,-0.013211529,0.0076575447,0.020018317,-0.06458599,-0.0071942364,-0.025637534,0.052768964,-0.048221372,0.04189257,-0.07400996,-0.054858044,0.01009435,0.031857654,0.004688943,0.06454314,0.001965289,-0.07742418,-0.06834777,0.06343244,0.0029374107,-0.0035816848,-0.031369716,-0.084351584,-0.012213106,-0.026479423,0.05823866,-0.067039594,-0.081013344,-0.01002722,0.014138957,0.05856287,-0.042699702,-0.03409718,0.008254996,-0.009317207,-0.046450924,0.001367221,-0.02493684,0.061030906,0.010586893,0.0018577246,0.035630643
-0.058547027,0.0020678446,0.033877656,-0.06718972,0.04143135,0.0075007197,-0.050679952,0.044081483,0.018140431,-0.010363657,-0.065342814,-0.016435893,0.0542564,0.029492497,-0.02166068,0.08225866,-0.034291405,0.07044662,-0.001406637,0.05109083,-0.039758183,-0.0029455065,-0.0041270764,0.02138892,-0.05644839,-0.035522558,-0.035139054,0.06192331,-0.019248767,0.041903183,-0.07122196,-0.05558186,0.034325402,0.04806382,-0.0020234967,0.051548284,0.028177181,-0.051958732,-0.073397025,0.03177543,0.009234049,-0.0005240497,-0.009098492,-0.06008579,0.030876875,-0.0007073307,0.04534376,-0.08104866,-0.06419351,0.015950274,0.047616214,0.009151844,-0.034380205,0.002865413,0.0034682825,-0.020447742,-0.074981526,-0.04296395,-0.033484664,0.06008386,0.01921205,-0.03811,0.09148997
-0.05762288,0.00062538445,0.035352122,-0.06689649,0.03915752,0.011292043,-0.053102184,0.04338426,0.01505465,-0.0006101205,-0.065810636,-0.005113418,0.056685075,0.03693215,-0.024600348,0.08496333,-0.039138272,0.06648137,0.01161024,0.035996813,-0.051160797,0.006797925,-0.01769987,0.019934606,-0.042976588,-0.056136638,-0.047152076,0.069637775,0.010868327,0.03772714,-0.070593454,-0.045162413,0.04941484,0.056752123,-0.0012393624,0.029176265,0.047715936,-0.02049357,-0.06107628,-0.00071739114,0.013506134,0.011170183,0.022156848,-0.026136616,0.06273479,0.0095102675,0.034881912,-0.087877184,-0.03783415,0.032050665,0.059835203,-0.047217745,-0.008279061,0.02889513,0.0038696905,-0.035392176,-0.06991501,-0.06217148,-0.031925112,0.04660247,0.008409362,-0.06831523,0.10101303
-0.056692723,7.494327e-06,0.035823904,-0.06640446,0.038099665,0.013236371,-0.05477252,0.04416347,0.013170504,0.0034635458,-0.06495232,0.0011450634,0.056422506,0.04290447,-0.025584787,0.086266726,-0.043558322,0.06390145,0.015125905,0.026269076,-0.05377732,0.010703993,-0.02674435,0.01817865,-0.035936784,-0.06186588,-0.054428667,0.07424296,0.026706574,0.036073323,-0.07183537,-0.03392226,0.051951885,0.058238626,0.0058024973,0.016208436,0.05353599,-0.004582765,-0.049594466,-0.014030089,0.015052155,0.020923322,0.043713126,-0.008525848,0.069159836,0.0033781647,0.030795796,-0.091309674,-0.02279893,0.030389765,0.055781085,-0.078965575,0.010514609,0.027747802,0.004055516,-0.046896435,-0.052805346,-0.056134675,-0.027286623,0.039488953,-0.009016866,-0.07566522,0.08110891
-0.05608665,-0.0006671692,0.036452208,-0.066087246,0.03696983,0.015073605,-0.05594254,0.043971095,0.011162392,0.007849457,-0.06410161,0.0067869592,0.056132495,0.04631879,-0.026032362,0.08698951,-0.045198485,0.05929593,0.019822672,0.01744296,-0.055797473,0.01605048,-0.03261392,0.0163507,-0.026462488,-0.06688032,-0.06100257,0.07259842,0.039809648,0.031125914,-0.07020183,-0.025809087,0.055275597,0.05319309,0.007126726,0.0025165824,0.054386187,0.012679229,-0.03290931,-0.02788738,0.015466427,0.020331733,0.061078202,0.010757089,0.07174339,0.0022604698,0.029882295,-0.08681964,-0.0054220385,0.028376801,0.043989122,-0.093046896,0.02012751,0.026994102,-0.0010518082,-0.047870457,-0.029043185,-0.04815902,-0.025282497,0.03021787,-0.02112337,-0.071183905,0.050499745
-0.056391682,-0.0015643239,0.03757302,-0.066359214,0.0356014,0.01671248,-0.055935297,0.04133816,0.00970559,0.01423123,-0.06397592,0.01146501,0.05809984,0.044554632,-0.027894098,0.086362265,-0.042690273,0.052879117,0.029458158,0.010175812,-0.06208085,0.0191281,-0.033658642,0.019115327,-0.014798741,-0.075927354,-0.06175424,0.062431682,0.05014089,0.02226318,-0.06598917,-0.028664034,0.0576067,0.050278466,-0.0060596904,-0.012797512,0.056150645,0.02792824,-0.0118193645,-0.04285457,0.010176193,0.017276209,0.06003214,0.03555151,0.08402358,0.018482227,0.033842806,-0.07679559,0.014074811,0.03275018,0.020119715,-0.07669201,0.028584449,0.03719339,-0.0014079649,-0.023274323,0.008097839,-0.03692955,-0.028566753,-0.0020227775,-0.027840938,-0.05087311,0.006417727
-0.055788632,-0.0022200646,0.038139906,-0.06600725,0.03442202,0.01847992,-0.05691337,0.04087177,0.007265436,0.018411724,-0.0625954,0.016678674,0.056726202,0.04689591,-0.027394312,0.086524785,-0.042466242,0.045929443,0.033083096,0.0019739408,-0.06147295,0.024720713,-0.036760233,0.01632632,-0.004062581,-0.07595225,-0.067871705,0.055227034,0.058259632,0.016103774,-0.06313998,-0.020695375,0.05685091,0.036950517,-0.006603731,-0.02429417,0.04792316,0.04135088,0.00811664,-0.0493012,0.008942587,0.00695117,0.07110812,0.049050387,0.07363582,0.018313935,0.03551587,-0.06482144,0.028835142,0.022630563,-0.0010335187,-0.06630348,0.024686074,0.024953717,-0.011919257,-0.013509718,0.03221736,-0.022244627,-0.030998256,-0.010233924,-0.032013122,-0.029590832,-0.028168688
