0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0.0021845954,-0.006920146,-0.011502891,-0.011137593,-0.010776196,-0.011189795,-0.010297014,-0.008075539,-0.0021730924,0.005158917,0.015132254,0.022967491,0.025552552,0.03516069,0.044318635,0.054587815,0.06042188,0.065848276,0.06568835,0.060896453,0.055906143,0.045350984,0.032246217,0.016464435,-0.0040818336,-0.017952558,-0.03482756,-0.053816307,-0.07445111,-0.09606929,-0.11180411,-0.12151665,-0.12750514,-0.12729293,-0.12261581,-0.11571277,-0.09690673,-0.08318561,-0.0626641,-0.03690949,-0.010924926,0.015713686,0.03871185,0.0717208,0.09592303,0.11402913,0.12562153,0.13388976,0.13587546,0.13345326,0.12740831,0.12026505,0.09970396,0.081633285,0.061615046,0.029807214,0.009332589,-0.020426622,-0.0385958,-0.05526458,-0.072961055,-0.07911615,-0.08405674,-0.082700424,-0.08479632,-0.082062736,-0.072831936,-0.059783418,-0.04755972,-0.036736973,-0.014471498,0.0006512068,0.014757189,0.02487703,0.028646408,0.030336237,0.030477269,0.025969373,0.022536296,0.014585585,0.006359811,-0.009461061,-0.034302313,-0.041881476,-0.048576415,-0.050726686,-0.055070885,-0.054357078,-0.04992395,-0.042935077,-0.03502507,-0.01899064,-0.0028942856,0.020038003,0.049250744,0.06159996,0.07344846,0.08776576,0.100366734,0.112370305,0.11092955,0.10634148,0.1002397,0.08977406,0.07986989,0.057131935,0.032848295,0.013905334,-0.006858299,-0.0316211,-0.047656823,-0.067134775,-0.084575415,-0.09442358,-0.097573005,-0.09505106,-0.089349255,-0.085085884,-0.077014074,-0.06466693,-0.051854104,-0.034500543,-0.015116167,-0.0013755173,0.008426136,0.017527314,0.025740422,0.03283925,0.031650696,0.033685066,0.030773979,0.021968964,0.01530837,0.003706151,-0.0062672524,-0.019951234,-0.029685756,-0.034069728,-0.037016924,-0.03562359,-0.03285207,-0.023266438,-0.014257278,-0.0055805994,0.013761545,0.033127718,0.04676827,0.065452956,0.07980002,0.09491161,0.10376387,0.10350388,0.103831016,0.09912566,0.09157028,0.07589958,0.063727506,0.041078016,0.011705323,-0.012481684,-0.040024493,-0.054559402,-0.08900986,-0.115698144,-0.1309801,-0.14630304,-0.1513103,-0.15084809,-0.14558262,-0.13704929,-0.123126216,-0.10540867,-0.08201863,-0.043176476,-0.008875577,0.033387564,0.056466077,0.07430828,0.09009648,0.11201645,0.122527935,0.12628032,0.12626202,0.12357029,0.117015116,0.10315778,0.07707572,0.060612276,0.043945942,0.024796272,0.0044432366,-0.020185873,-0.039281737,-0.05242793,-0.06337523,-0.07014489,-0.07115817,-0.062652,-0.051998213,-0.047359485
-0.0014177535,0.010708867,0.01933324,0.021539416,0.024199754,0.030598318,0.0372009,0.044763524,0.055376556,0.060206324,0.061356496,0.05852695,0.05267061,0.04475972,0.02958914,0.010147712,-0.0046912977,-0.027061183,-0.052285038,-0.0821616,-0.10015328,-0.117817804,-0.12954779,-0.1384287,-0.14135176,-0.13843705,-0.13215898,-0.119896136,-0.099100046,-0.07273005,-0.04802309,-0.023244765,0.0006964747,0.028701842,0.055317767,0.076634385,0.108396664,0.12504357,0.13848151,0.14850211,0.15239535,0.14980635,0.14239192,0.12430742,0.10491168,0.08580623,0.066287585,0.043210648,0.02450672,-0.0004800776,-0.025844853,-0.041606043,-0.060501993,-0.06928741,-0.079784475,-0.08802799,-0.0898704,-0.08495859,-0.08311739,-0.08037352,-0.067508735,-0.060490526,-0.052888297,-0.035827823,-0.030799355,-0.019531425,-0.012635761,-0.003604052,0.00236297,0.0034364369,-0.0011849959,-0.0016391225,-0.0035180028,-0.010752007,-0.010961492,-0.010383998,-0.008680944,-0.0088624535,-0.001955419,0.00056600204,0.0057721543,0.011748771,0.020536903,0.030804252,0.04331811,0.05517433,0.0680608,0.07891548,0.08792862,0.09306695,0.09576419,0.09147806,0.08567581,0.0777471,0.06851673,0.063113116,0.055987373,0.04277991,0.02567662,0.0050622076,-0.0131495865,-0.030099753,-0.0548801,-0.069961086,-0.086067535,-0.10364635,-0.11343448,-0.111464925,-0.10948182,-0.10179504,-0.090298325,-0.07329439,-0.055832554,-0.038861867,-0.025442949,-0.013033485,-0.0006055958,0.008467176,0.016984567,0.019864729,0.019338107,0.014705009,0.009131882,0.0055181514,-0.0013848431,-0.0037437538,-0.003452469,-0.002902813,-0.009336877,-0.007396528,-0.0058417004,-0.0041194065,0.0017480499,0.008899652,0.017754842,0.03260721,0.048845477,0.060532816,0.07182558,0.08264728,0.09046079,0.093659505,0.09361203,0.08853773,0.07812012,0.06946004,0.056716707,0.039003287,0.018746248,-0.001223516,-0.022052066,-0.042274848,-0.068789676,-0.088594995,-0.101182245,-0.12088476,-0.12899318,-0.13422224,-0.13712643,-0.1351648,-0.12749872,-0.12076378,-0.09878581,-0.07438414,-0.05470129,-0.025555413,-0.004176651,0.020351844,0.04239791,0.058089893,0.07488622,0.08914033,0.1016694,0.11651501,0.11829632,0.12203502,0.118928105,0.11330629,0.10325721,0.08632768,0.070815824,0.05821739,0.045825504,0.033835746,0.015950857,-0.0015691721,-0.021101313,-0.028642315,-0.0391226,-0.04475925,-0.049858104,-0.05218416,-0.059269767,-0.06672162,-0.060789693,-0.056146227,-0.04757265,-0.032460745,-0.020893624,-0.016324693
0.12413346,0.13217093,0.13196567,0.12357955,0.106696114,0.08501088,0.06464089,0.043684505,0.010037998,-0.022714678,-0.060591836,-0.085568205,-0.09738284,-0.11355531,-0.12867303,-0.13743325,-0.13818815,-0.13136862,-0.11884462,-0.09627642,-0.078442566,-0.0546426,-0.033514403,-0.0093071805,0.01472143,0.027387742,0.040027954,0.05069263,0.059933756,0.06278847,0.05983333,0.05631453,0.048288133,0.0434251,0.03729465,0.02836453,0.0118477205,0.007500156,-0.002897349,-0.012193676,-0.017202193,-0.020187339,-0.019320462,-0.013080242,-0.0057062674,0.0031877598,0.013612636,0.026179304,0.035662685,0.045391142,0.04828626,0.049323443,0.053834822,0.05615763,0.050440136,0.039263666,0.029096145,0.010651633,-0.0044388776,-0.021169923,-0.046374567,-0.059498142,-0.07335671,-0.09595614,-0.10239948,-0.109084494,-0.11424585,-0.11087283,-0.10412021,-0.09660429,-0.08223856,-0.06090595,-0.035186455,-0.014068083,0.0034940804,0.018497318,0.045539994,0.07502771,0.09719151,0.11191762,0.12259334,0.13115062,0.13319655,0.13101195,0.1215686,0.10710836,0.085711315,0.06236538,0.03802417,0.018682411,0.0033294838,-0.020614551,-0.040643398,-0.059518106,-0.073166646,-0.07590115,-0.07575764,-0.06915569,-0.057990592,-0.039962742,-0.0221569,-0.003246704,0.022236923,0.038531773,0.045965876,0.05283554,0.05532593,0.053560276,0.045822676,0.028928818,0.013975965,-0.011901828,-0.037855435,-0.061609756,-0.07847273,-0.09502843,-0.111006066,-0.11623068,-0.11772757,-0.11722081,-0.112182505,-0.10121723,-0.07948342,-0.058676768,-0.03873037,-0.015143257,0.013550111,0.04423972,0.06874543,0.09123951,0.1078312,0.12521191,0.13600339,0.14124024,0.14048322,0.13237455,0.1172332,0.10120554,0.08233446,0.058426455,0.037411395,0.007981179,-0.016042957,-0.03345833,-0.064270206,-0.082774945,-0.09672928,-0.10574504,-0.11137947,-0.107232384,-0.102177374,-0.095979914,-0.08015359,-0.064936064,-0.05314409,-0.029833293,-0.017092058,-0.001616546,0.016324198,0.027390556,0.03749894,0.040110484,0.04206568,0.040851325,0.03595603,0.027016303,0.021864211,0.019137105,0.013195824,0.00074165646,-0.0053579803,-0.010108071,-0.013245936,-0.013713967,-0.013378426,-0.007645059,-0.00182025,0.0045083766,0.015429865,0.03008955,0.04324907,0.053514563,0.06024467,0.06458676,0.06448542,0.06483746,0.06272507,0.06047734,0.05082815,0.040015586,0.024058942,0.0017334347,-0.019503498,-0.035669964,-0.054890294,-0.069448784,-0.08033279,-0.086060405,-0.08613358,-0.085382335
-0.15167695,-0.13154119,-0.11312023,-0.09750752,-0.07201529,-0.039713733,-0.012186508,0.013100767,0.047937326,0.07621656,0.10289225,0.11660653,0.12153324,0.12238841,0.11858129,0.10732066,0.09631769,0.07628734,0.052068174,0.021163907,0.0025957956,-0.017762797,-0.034187324,-0.045708492,-0.055899546,-0.061568692,-0.061731666,-0.057975184,-0.052351236,-0.039672717,-0.027128858,-0.019029994,-0.010260206,-0.005678535,-0.0022237522,-0.00035459525,-5.6585895e-06,-0.00030540954,-0.004769057,-0.012097948,-0.017846085,-0.028514044,-0.03556437,-0.046475325,-0.049023096,-0.04813445,-0.044335682,-0.036492772,-0.02661639,-0.009836344,0.010365841,0.024589898,0.048351742,0.065326795,0.08007925,0.09744304,0.105733395,0.11187786,0.11034052,0.10173682,0.08647942,0.0748438,0.05852545,0.025805812,0.0078645535,-0.027701076,-0.05172014,-0.0823273,-0.10531106,-0.115507275,-0.12455084,-0.12713838,-0.12416718,-0.11450897,-0.106079586,-0.09596641,-0.07279944,-0.041319046,-0.015032007,0.0060389116,0.025280379,0.04805928,0.06887288,0.08445585,0.096333236,0.10410992,0.09889654,0.08955057,0.07538158,0.06335282,0.051799603,0.037620146,0.023925435,0.0020553647,-0.023154838,-0.029817289,-0.034721375,-0.04131232,-0.04723919,-0.04484179,-0.06208593,-0.072259195,-0.06083284,-0.054416895,-0.032103613,-0.0015778048,0.017817507,0.02849691,0.03789742,0.051754683,0.06327245,0.07585496,0.08229762,0.084332205,0.08372132,0.08015475,0.07052288,0.05676421,0.036117394,0.017149573,-0.0018469817,-0.026659867,-0.05801603,-0.0793403,-0.09416364,-0.10647614,-0.11517117,-0.119038604,-0.11680708,-0.10948458,-0.09810705,-0.080077745,-0.058599897,-0.035880942,-0.013710967,0.013551709,0.04226925,0.059584323,0.07261671,0.08176654,0.085285224,0.08684898,0.084793024,0.080770366,0.06750213,0.050852295,0.03775058,0.020643027,0.005363966,-0.006588955,-0.016360141,-0.02348435,-0.026793346,-0.026155986,-0.025315676,-0.013475852,-0.008484154,-0.006529258,0.0013563713,0.008459906,0.013352671,0.015601982,0.015050815,0.010252491,0.004127383,-0.008136488,-0.017475644,-0.026460042,-0.03787109,-0.054237634,-0.06377747,-0.07096365,-0.075598106,-0.07488144,-0.08054825,-0.06658888,-0.054952722,-0.043241877,-0.02640208,0.0051229973,0.031874336,0.05227466,0.070905,0.08637893,0.103257954,0.11914214,0.13440293,0.13878861,0.13369359,0.12423796,0.105491765,0.07385838,0.040242102,0.011907864,-0.02945708,-0.06526747,-0.10181626,-0.14100434,-0.16860956,-0.18397728
0.023991147,0.03912991,0.04582358,0.043678083,0.037361957,0.027527247,0.016531939,0.0034196002,-0.018976752,-0.03957036,-0.061282463,-0.07317003,-0.07549584,-0.076766856,-0.06989928,-0.053853154,-0.038539317,-0.0120796515,0.017750692,0.052993804,0.07325773,0.08979358,0.09736191,0.09723386,0.08789107,0.077163786,0.05870047,0.032277983,-0.00042769316,-0.03927021,-0.068624675,-0.08873426,-0.10176353,-0.108097695,-0.106667906,-0.09883433,-0.07375779,-0.058980435,-0.03051086,0.0029273278,0.03195371,0.060664788,0.07987465,0.099082336,0.1045126,0.100335546,0.08801743,0.066208564,0.044841498,0.013638052,-0.013388699,-0.03169389,-0.061884005,-0.080049925,-0.08905195,-0.09272996,-0.08673999,-0.066381246,-0.048732262,-0.028813532,0.009729552,0.02863928,0.048420623,0.07922644,0.086998925,0.09143732,0.09071024,0.07606761,0.05840511,0.04028761,0.0040665627,-0.02799415,-0.05966437,-0.08445162,-0.09484434,-0.099924035,-0.099390194,-0.0899441,-0.07456752,-0.056362588,-0.033882514,0.0008345538,0.048676327,0.07396425,0.09749417,0.111408114,0.116119705,0.10939186,0.09352639,0.074992634,0.056013636,0.02607802,-0.0024031596,-0.04109206,-0.082394786,-0.09453035,-0.10096002,-0.10047123,-0.09076776,-0.068428986,-0.04962439,-0.027369523,0.014723834,0.0397783,0.06551483,0.09068763,0.0989423,0.089898966,0.0749192,0.048488673,0.02334184,-0.010985161,-0.0421927,-0.064639665,-0.077133134,-0.08166521,-0.08004548,-0.073804095,-0.06031412,-0.03987883,-0.018177176,0.012122159,0.044030663,0.06388584,0.07572121,0.081667446,0.079259835,0.07069866,0.053675693,0.036475603,0.015254932,-0.015348253,-0.041479785,-0.066805355,-0.08499552,-0.09934641,-0.103644274,-0.096781574,-0.083402574,-0.059437566,-0.036001492,-0.0015380913,0.026420007,0.04548777,0.08042361,0.103828266,0.11521466,0.11804939,0.112026155,0.09403511,0.07210984,0.048761975,0.009306647,-0.022907456,-0.044372983,-0.07937863,-0.094753206,-0.10592401,-0.11114868,-0.10569531,-0.091812305,-0.078660145,-0.039415937,-0.0020021617,0.025310876,0.058708172,0.075761504,0.08720939,0.09182667,0.08859985,0.08025326,0.06631428,0.045633513,0.01147216,-0.029198313,-0.062194653,-0.07762781,-0.08742702,-0.09016155,-0.0847575,-0.07042322,-0.05455624,-0.035548054,-0.016453043,0.009365703,0.04107652,0.08294253,0.101512454,0.10993317,0.112465516,0.104614995,0.0835012,0.05973901,0.039184816,0.0010475075,-0.03119433,-0.06309551,-0.09456848,-0.11244747,-0.12048114
-0.10371804,-0.07893442,-0.057382457,-0.04308093,-0.020334858,0.010075687,0.034298595,0.054670986,0.076262906,0.086191215,0.08526638,0.07661526,0.070470564,0.047051176,0.016917115,-0.018683499,-0.04053426,-0.06473537,-0.080967486,-0.087058514,-0.08247128,-0.06601673,-0.04626111,-0.01525385,0.01782967,0.034429464,0.055776577,0.07538708,0.088396475,0.09460832,0.08953182,0.07644884,0.05617636,0.031469386,0.004293532,-0.022541163,-0.0672577,-0.08488753,-0.1052151,-0.11853018,-0.119125195,-0.110026084,-0.09219112,-0.053198818,-0.01630642,0.017535208,0.0470986,0.0763573,0.093339145,0.1070926,0.11131841,0.108216606,0.08897384,0.0676271,0.0427056,0.0017297802,-0.024410006,-0.060384106,-0.077769645,-0.0884746,-0.09305949,-0.088808864,-0.078693666,-0.04711613,-0.03468246,-0.006025532,0.020142509,0.048540905,0.06825194,0.0757146,0.08045744,0.0736827,0.058673322,0.036701992,0.021345137,0.0064452756,-0.020303108,-0.053730015,-0.070770234,-0.08421531,-0.08842225,-0.08757238,-0.071432605,-0.054127872,-0.025703654,0.004072935,0.041240625,0.0719527,0.09703528,0.10927249,0.11424661,0.10815208,0.09677094,0.06765055,0.024437973,0.0046488377,-0.0154215405,-0.04692487,-0.077802666,-0.106443964,-0.12417369,-0.13199839,-0.1227827,-0.106754884,-0.081103116,-0.031713214,0.014294371,0.046667702,0.076078184,0.10426196,0.1211134,0.12723586,0.12196761,0.102462836,0.08175617,0.05116537,0.012908535,-0.01574212,-0.04746146,-0.07467862,-0.09212411,-0.10629612,-0.10979118,-0.10439236,-0.08879588,-0.07043353,-0.04430736,-0.013618459,0.020159166,0.045490593,0.06503873,0.08381382,0.09202683,0.08923455,0.07847984,0.05209415,0.020105558,-0.005707138,-0.031001966,-0.05474659,-0.070729,-0.07999149,-0.08186813,-0.07635037,-0.056812182,-0.031437535,-0.009366657,0.023129461,0.051216047,0.07788235,0.0954074,0.09964518,0.099124916,0.089409694,0.07661667,0.043138012,0.022283586,-0.0071454654,-0.045883045,-0.07384028,-0.09855631,-0.107432805,-0.11548888,-0.1106795,-0.0977818,-0.07024761,-0.04775533,-0.021819182,0.0068132705,0.03666683,0.06084021,0.07998865,0.0939959,0.1034812,0.09624732,0.08279065,0.06676017,0.048825808,0.023421627,-0.012496571,-0.038169287,-0.05444258,-0.06315311,-0.06718845,-0.06647099,-0.057076227,-0.032092877,-0.014852391,-5.918115e-05,0.018835295,0.035643306,0.052284904,0.05623577,0.052850954,0.042035855,0.026580404,0.0027955407,-0.034062743,-0.06539373,-0.08162696
0.079396665,0.10268468,0.11202141,0.10050412,0.076233484,0.049550463,0.026418108,0.0050514797,-0.029329265,-0.06375176,-0.10051731,-0.120088376,-0.12704402,-0.12571636,-0.11491191,-0.09143276,-0.07122536,-0.039507072,-0.0052966927,0.030263951,0.04457463,0.05247333,0.054886866,0.04271146,0.029884947,0.024377203,0.012616175,0.0013392089,-0.004126992,-0.0050509786,0.0018938471,0.012408365,0.027670909,0.038822353,0.04882992,0.05889611,0.06673185,0.060569696,0.052309312,0.03438332,0.00947143,-0.019615948,-0.04674257,-0.08799932,-0.113869876,-0.12759736,-0.12937234,-0.12026443,-0.1037838,-0.07066664,-0.029836088,-0.0011934332,0.0438931,0.06963354,0.093352586,0.11476316,0.11741705,0.1049999,0.09215035,0.07362391,0.03788272,0.019914733,0.0017104987,-0.022799099,-0.033230014,-0.04585155,-0.04147086,-0.034666535,-0.025576856,-0.013715985,0.011527059,0.019814683,0.02148933,0.017230073,0.008553699,-0.0022446625,-0.025754843,-0.059184175,-0.07487361,-0.091133624,-0.0960285,-0.09762328,-0.08260699,-0.05519836,-0.010390506,0.03677033,0.08763959,0.12691844,0.15467015,0.16319887,0.1612897,0.1376064,0.10714518,0.058379706,0.00078927906,-0.020322463,-0.03707854,-0.05306824,-0.06103592,-0.061327405,-0.049693715,-0.036023624,-0.018038716,-0.008506129,-0.005046841,-0.0107825445,-0.02484645,-0.04395457,-0.064965956,-0.08752616,-0.10469205,-0.11078804,-0.10173413,-0.08000647,-0.059706606,-0.030787257,0.008152245,0.041821927,0.07884449,0.10625673,0.122270934,0.13289346,0.12969038,0.1177252,0.097713865,0.07155686,0.03459448,-0.006762514,-0.036008958,-0.064909,-0.080898516,-0.089099385,-0.09142701,-0.07921164,-0.063472174,-0.037345536,-0.012561344,0.0013464661,0.009940008,0.011406205,0.00706342,-0.0013060308,-0.009942657,-0.014951566,-0.025482867,-0.038259465,-0.03895469,-0.034071714,-0.02088461,-0.0016131509,0.021160295,0.043090396,0.0753785,0.09714238,0.10653231,0.11674873,0.11453735,0.09312668,0.059180878,0.027871175,-0.012354526,-0.032324146,-0.083649084,-0.119631425,-0.13409588,-0.13918714,-0.13236967,-0.11574236,-0.08867305,-0.0556233,-0.02153583,0.011306317,0.04377392,0.08383297,0.09240761,0.104798175,0.09731544,0.08235006,0.05612663,0.022457272,-0.0016232688,-0.015884595,-0.020639634,-0.0209509,-0.017260324,-0.0030858708,0.02770696,0.04685517,0.053155385,0.06097228,0.05892784,0.047037683,0.021104528,-0.0057619065,-0.0304992,-0.05240191,-0.06840682,-0.074779056,-0.07427978,-0.07636852
-0.07683507,-0.06818824,-0.05726979,-0.044739783,-0.023839349,-0.0005357726,0.015209795,0.023929715,0.027959289,0.027314428,0.021362517,0.014848673,0.015237872,0.0056954185,0.0027815371,0.0051565534,0.011705669,0.027678842,0.047834203,0.072089784,0.086839095,0.094112165,0.090314046,0.08035597,0.05513402,0.032509506,0.0035508396,-0.03281109,-0.075352184,-0.116053745,-0.13969097,-0.15019272,-0.14802113,-0.13354073,-0.10881217,-0.07958703,-0.019659352,0.013198374,0.050539598,0.08463457,0.10643292,0.11290662,0.107290275,0.08424472,0.060447536,0.038147047,0.01679345,-0.0017884251,-0.011763334,-0.017312877,-0.0216434,-0.018752743,-0.00092425215,0.01962717,0.027162373,0.037103772,0.037514195,0.030486722,0.015336875,-0.0044387104,-0.041804597,-0.060188193,-0.08102176,-0.111515686,-0.116253525,-0.10766957,-0.1011427,-0.06767912,-0.033929676,-0.0083132945,0.03331563,0.07412228,0.10938269,0.1267722,0.13206995,0.12985596,0.113226764,0.081067875,0.049496647,0.02103695,-0.006442691,-0.039385777,-0.0685999,-0.0853592,-0.09269807,-0.09069755,-0.06727286,-0.04030848,-0.011236946,0.007663603,0.020434707,0.02917896,0.032503758,0.020857057,-0.006342281,-0.02187966,-0.03734533,-0.059715472,-0.07714099,-0.08898842,-0.08537808,-0.07331298,-0.034862597,-0.0028274676,0.038810693,0.09785438,0.13726728,0.14686212,0.14837381,0.13299437,0.111941,0.07087965,0.02505081,-0.014076298,-0.037314843,-0.051072042,-0.061294213,-0.06804569,-0.06951266,-0.056389313,-0.040945075,-0.019385625,-0.002926034,0.0045347223,0.003694625,-0.0003188155,-0.009779249,-0.02108357,-0.045343276,-0.053439505,-0.061797876,-0.069600366,-0.062206183,-0.049410544,-0.028485341,0.009666724,0.054968458,0.08652833,0.11210356,0.13083708,0.13789998,0.13004506,0.1138656,0.09237752,0.038741924,-0.0060512978,-0.04376944,-0.08223044,-0.112342425,-0.12317565,-0.12671041,-0.12128854,-0.09740124,-0.07081441,-0.0499995,-0.009600333,0.010400604,0.03411694,0.053749274,0.05763352,0.055637307,0.0464334,0.024093958,0.004142884,-0.010124959,-0.021366812,-0.021880059,-0.014982842,-0.0028317343,0.017249037,0.03501283,0.05229331,0.06749981,0.078345105,0.09268775,0.07733177,0.060756344,0.042213973,0.013130625,-0.03823461,-0.077720106,-0.103287704,-0.11959228,-0.1274858,-0.12498327,-0.1103709,-0.07359307,-0.05038565,-0.020693747,0.0100953225,0.04180721,0.07389181,0.09709361,0.10881852,0.09414827,0.07419682,0.04108586,-0.010021531,-0.047059517,-0.062144253
-0.04140915,-0.027624471,-0.014310081,-0.0061214548,0.007099489,0.027935551,0.045192745,0.060790855,0.07438519,0.073862664,0.057857055,0.037455574,0.023956869,-0.0105521055,-0.053455546,-0.09866759,-0.122263886,-0.13992935,-0.13806638,-0.1118557,-0.084065914,-0.037654623,0.0074413246,0.056747142,0.103254,0.12283548,0.1356497,0.13533802,0.120157085,0.08600913,0.04898501,0.015104898,-0.0163128,-0.045300115,-0.066644795,-0.07721703,-0.079988286,-0.07925408,-0.05978729,-0.032695066,-0.007676887,0.020217385,0.03798816,0.051669974,0.05010487,0.03756458,0.017663883,-0.0118073905,-0.035112962,-0.061245583,-0.072287574,-0.07608624,-0.07421119,-0.06576359,-0.04223432,0.001130475,0.032676,0.08010063,0.104772285,0.11846463,0.12916689,0.124719374,0.10998975,0.067062445,0.042579193,-0.011643081,-0.050180975,-0.095833436,-0.12630923,-0.1325585,-0.12730141,-0.109247684,-0.08125417,-0.04758759,-0.02618298,-0.0069461395,0.023520077,0.053581763,0.070696056,0.07377711,0.067674346,0.048286706,0.009723681,-0.003418832,-0.015911745,-0.0196988,-0.018617544,-0.0081288805,0.00829171,0.024857268,0.039259538,0.050223812,0.057612337,0.064969875,0.06675755,0.062522404,0.05120896,0.024030011,-0.011925212,-0.056620806,-0.07919018,-0.09380102,-0.11281864,-0.10958411,-0.107789986,-0.079628326,-0.039056774,-0.0015751097,0.033136025,0.06421336,0.07866148,0.078893185,0.06933937,0.044796064,0.01988495,-0.011962709,-0.043053355,-0.05551553,-0.059994645,-0.05747509,-0.04411959,-0.016416108,0.024116563,0.05402151,0.078886844,0.09429478,0.0977907,0.09093334,0.07918645,0.055411804,0.026485298,-0.0145694995,-0.054659415,-0.090133384,-0.11566554,-0.13257766,-0.1344078,-0.12015831,-0.096515976,-0.058619797,-0.024916342,0.022333315,0.056681175,0.07700506,0.105160594,0.110349566,0.106526956,0.084768,0.05822928,0.022969315,-0.0071437093,-0.024926709,-0.045576952,-0.051259886,-0.04982409,-0.027738422,-0.014722987,-0.00040033928,0.023386206,0.0423569,0.05302115,0.05577663,0.041037705,0.017518599,-0.0072126756,-0.04401071,-0.06682329,-0.0820236,-0.09457249,-0.10631059,-0.10254545,-0.08750413,-0.061376546,-0.0077420385,0.038631264,0.09413339,0.11728484,0.1307569,0.1323346,0.12269494,0.101225175,0.080108404,0.054531157,0.029639317,-0.008793967,-0.04724167,-0.08942327,-0.100681566,-0.10758989,-0.099579416,-0.08286599,-0.050207574,-0.028072068,-0.01352622,0.014358147,0.032535736,0.041606385,0.03830614,0.025651034,0.018978503
-0.048145037,-0.052299663,-0.047574654,-0.037993003,-0.020013927,0.004820262,0.026308667,0.04682425,0.07478296,0.09201887,0.100238845,0.09757591,0.089756064,0.073671214,0.0443689,0.009905106,-0.011260028,-0.038279735,-0.067550756,-0.093205534,-0.100455485,-0.1005794,-0.09697049,-0.08422786,-0.06845325,-0.056820963,-0.044398654,-0.030436575,-0.012851252,-0.001660381,0.0022269299,0.011093322,0.015133887,0.030947758,0.045122687,0.054695703,0.07111544,0.08004243,0.08796199,0.094879046,0.093256466,0.0931151,0.08440202,0.064843506,0.03658958,0.008177342,-0.017187752,-0.046759702,-0.068435945,-0.09653845,-0.12077235,-0.12996803,-0.13125071,-0.1257547,-0.10947282,-0.07862743,-0.056724902,-0.023392526,0.0018364303,0.029370358,0.052318577,0.058944393,0.06641025,0.06755556,0.07405786,0.07982785,0.07823489,0.07304028,0.06857156,0.065390125,0.068503335,0.057240125,0.044518895,0.040773034,0.028131396,0.014831979,-0.015985383,-0.05127944,-0.08357684,-0.10289041,-0.116300866,-0.12813982,-0.13081475,-0.12216212,-0.0983211,-0.06617763,-0.032523636,-0.00054867455,0.027939685,0.045191776,0.054989528,0.07515288,0.08674237,0.083956525,0.07032032,0.062453277,0.05603924,0.04458123,0.034597658,0.029060114,0.009774971,-0.003692065,0.0012669128,0.0035999967,0.013410126,0.020771502,0.022727577,0.026876537,0.021247828,0.0078683235,0.0029632524,-0.016951736,-0.042318415,-0.06551955,-0.07959207,-0.0929687,-0.10377535,-0.10481093,-0.09689024,-0.08876571,-0.07619612,-0.055052195,-0.016192077,0.015518531,0.03758497,0.06428712,0.093094856,0.11622453,0.119846575,0.12128684,0.113466635,0.096956715,0.07498554,0.054385986,0.034524247,0.012746335,-0.014411886,-0.029369354,-0.03896729,-0.04676324,-0.049593873,-0.059816085,-0.06620302,-0.07138387,-0.07746506,-0.08041833,-0.07989329,-0.0794598,-0.0726678,-0.07133501,-0.059850574,-0.035436407,-0.0076617035,0.017506188,0.038186025,0.06778706,0.083843164,0.10645581,0.1233199,0.12832592,0.12412228,0.11880199,0.08945656,0.057149407,0.03377787,-0.0005513276,-0.02505326,-0.054493017,-0.07285849,-0.07135947,-0.07714904,-0.07950337,-0.07992105,-0.07800836,-0.07204018,-0.060932733,-0.055996574,-0.052758664,-0.05304128,-0.03757031,-0.026328577,-0.018809684,-0.004927829,0.010691565,0.04064872,0.06968807,0.105001,0.11829449,0.12597151,0.12639113,0.11591629,0.09037556,0.054954775,0.0208166,-0.018608803,-0.05303026,-0.08110243,-0.09746535,-0.101117186,-0.104521886
