0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-0.05962718,0.005550686,0.029853117,-0.0668877,0.046472494,-0.0010244069,-0.045709446,0.047312886,0.023345599,-0.03324365,-0.05887549,-0.040386166,0.041728646,0.0141966,-0.011174741,0.0736018
-0.05896628,0.0047990466,0.030601095,-0.06672944,0.04542838,0.00097569847,-0.04737499,0.04789507,0.022562625,-0.028743967,-0.059878066,-0.034627363,0.044358514,0.02004457,-0.014505475,0.075712
-0.05888874,0.003661476,0.032008074,-0.06701858,0.04381637,0.0036448264,-0.048673153,0.046146683,0.020811636,-0.021257618,-0.06267628,-0.02747878,0.04892376,0.023643933,-0.017492304,0.07870754
-0.058547027,0.0020678446,0.033877656,-0.06718972,0.04143135,0.0075007197,-0.050679952,0.044081483,0.018140431,-0.010363657,-0.065342814,-0.016435893,0.0542564,0.029492497,-0.02166068,0.08225866
-0.05762288,0.00062538445,0.035352122,-0.06689649,0.03915752,0.011292043,-0.053102184,0.04338426,0.01505465,-0.0006101205,-0.065810636,-0.005113418,0.056685075,0.03693215,-0.024600348,0.08496333
-0.056692723,7.494327e-06,0.035823904,-0.06640446,0.038099665,0.013236371,-0.05477252,0.04416347,0.013170504,0.0034635458,-0.06495232,0.0011450634,0.056422506,0.04290447,-0.025584787,0.086266726
-0.05608665,-0.0006671692,0.036452208,-0.066087246,0.03696983,0.015073605,-0.05594254,0.043971095,0.011162392,0.007849457,-0.06410161,0.0067869592,0.056132495,0.04631879,-0.026032362,0.08698951
-0.056391682,-0.0015643239,0.03757302,-0.066359214,0.0356014,0.01671248,-0.055935297,0.04133816,0.00970559,0.01423123,-0.06397592,0.01146501,0.05809984,0.044554632,-0.027894098,0.086362265
-0.055788632,-0.0022200646,0.038139906,-0.06600725,0.03442202,0.01847992,-0.05691337,0.04087177,0.007265436,0.018411724,-0.0625954,0.016678674,0.056726202,0.04689591,-0.027394312,0.086524785
-0.05580562,-0.0030305407,0.03905013,-0.066001385,0.033067323,0.020097509,-0.057078138,0.03882245,0.0054866862,0.023907414,-0.061168216,0.021297658,0.05692672,0.045706503,-0.028483346,0.08531871
-0.056030337,-0.0039931815,0.040157422,-0.06609292,0.03150452,0.021759497,-0.05682273,0.03597513,0.0036378282,0.030096551,-0.05890731,0.025745107,0.056918714,0.04209053,-0.030012686,0.08278659
-0.055813085,-0.0049415035,0.04110801,-0.065862715,0.029833578,0.023728138,-0.057054814,0.03374223,0.00083908584,0.0359627,-0.0559213,0.03112757,0.055295438,0.040315118,-0.030289944,0.08056404
-0.05532671,-0.006599331,0.042702563,-0.06531389,0.026825227,0.027141618,-0.057359267,0.02985919,-0.0045429943,0.045453276,-0.049767587,0.039819665,0.050669536,0.036237843,-0.029676784,0.07591102
-0.05495296,-0.007912279,0.043945964,-0.06485349,0.0244289,0.029755794,-0.057445478,0.026689058,-0.008812025,0.05262618,-0.04443477,0.04618127,0.04666501,0.032713797,-0.02938009,0.07166124
-0.05475816,-0.008844171,0.044824027,-0.06452748,0.02271516,0.03147947,-0.0572694,0.024200836,-0.011828952,0.05721123,-0.040201697,0.049856517,0.043407783,0.029179344,-0.029119054,0.06807329
-0.05523837,-0.010505495,0.04659686,-0.06446729,0.019990947,0.033592705,-0.055777613,0.019077305,-0.014445788,0.06498126,-0.03213435,0.05426874,0.040505294,0.020393955,-0.033108786,0.05934028
-0.055219267,-0.011069447,0.047120716,-0.06430375,0.018987611,0.034433857,-0.05541223,0.017484035,-0.015882177,0.067047715,-0.029221047,0.05568459,0.038513772,0.017444242,-0.033493556,0.05656042
-0.054421976,-0.012034448,0.047801685,-0.063418224,0.016885161,0.03666135,-0.05561456,0.01509515,-0.021001041,0.06995526,-0.024087306,0.0591415,0.031818245,0.014197573,-0.030303061,0.05306295
-0.053908415,-0.012846532,0.048393264,-0.062762745,0.015185598,0.038310092,-0.05546211,0.012914703,-0.024825662,0.07183127,-0.019523572,0.061069217,0.026431883,0.010562073,-0.02823598,0.049485095
-0.053432394,-0.013909263,0.049204946,-0.062015336,0.013025737,0.040176235,-0.054903697,0.009940052,-0.02906851,0.07389888,-0.013485733,0.062772855,0.020043185,0.0058837663,-0.026909942,0.04428246
-0.05292629,-0.014710967,0.049737807,-0.061295956,0.011310824,0.04170407,-0.054499224,0.0076091303,-0.032883197,0.0746785,-0.008885448,0.06348795,0.014267447,0.0020503826,-0.024892475,0.04046284
-0.052952986,-0.015535241,0.050448652,-0.06093192,0.009862575,0.042595994,-0.0535468,0.005274647,-0.034505364,0.075528845,-0.00387005,0.06367389,0.0108454395,-0.0014897852,-0.026159186,0.035338365
-0.053033303,-0.016876042,0.051590435,-0.060344685,0.007531835,0.04385665,-0.051761895,0.0015321985,-0.036763318,0.075761646,0.0044995146,0.063060924,0.005255812,-0.007314216,-0.02852037,0.0266922
-0.05199298,-0.017882746,0.052089598,-0.058992803,0.005018493,0.04597804,-0.051227856,-0.0017646922,-0.042907126,0.07414357,0.009959037,0.061811704,-0.0035291812,-0.0129451305,-0.024765208,0.022256114
-0.051456816,-0.018935198,0.052747414,-0.058008265,0.0027955999,0.047472,-0.05007677,-0.0049279695,-0.04677689,0.07230083,0.015881065,0.059934963,-0.010436245,-0.017900126,-0.023874111,0.016490076
-0.051119898,-0.019899014,0.053378936,-0.057197228,0.0008647881,0.048591662,-0.048819553,-0.0076829954,-0.049431548,0.07028156,0.021225825,0.057944216,-0.015850648,-0.021574082,-0.024065265,0.011071438
-0.051232625,-0.020699315,0.05399326,-0.056826174,-0.00041693472,0.049002916,-0.04747165,-0.009628527,-0.049972918,0.06869341,0.025868887,0.0564811,-0.018880526,-0.023300901,-0.025812734,0.0060233274
-0.051131558,-0.021022918,0.054191995,-0.056501854,-0.001058981,0.049325466,-0.046993025,-0.01059233,-0.050796945,0.06761696,0.027468925,0.055494376,-0.020545918,-0.024255812,-0.02595479,0.004291672
-0.05029436,-0.021885855,0.054502465,-0.055130403,-0.0032780936,0.05071733,-0.045772053,-0.013827498,-0.055221956,0.06277655,0.031030169,0.050888427,-0.026944915,-0.028829675,-0.024286566,0.0005451463
-0.050088514,-0.023067033,0.05524387,-0.054153517,-0.0054846,0.05142733,-0.043745965,-0.016831515,-0.05669112,0.057758734,0.036648773,0.046822038,-0.031776145,-0.030555112,-0.025698211,-0.0058949837
-0.04979509,-0.024549047,0.056127176,-0.052860547,-0.008213582,0.052230615,-0.041039858,-0.020522565,-0.0582318,0.05053083,0.04308933,0.041103326,-0.037617486,-0.03207741,-0.027524613,-0.013887365
-0.04913156,-0.025594268,0.05655223,-0.05146758,-0.010557245,0.0532241,-0.03907158,-0.023766737,-0.060877126,0.043839827,0.046401653,0.035310023,-0.042441767,-0.034296118,-0.027703412,-0.0186507
-0.04810002,-0.025932567,0.056357738,-0.050154533,-0.012062945,0.054365594,-0.038327925,-0.026254572,-0.06477786,0.039114133,0.04564415,0.02982785,-0.04567824,-0.038504127,-0.02654196,-0.019032039
-0.04779874,-0.027138365,0.056959603,-0.048885923,-0.014332014,0.05482325,-0.03592252,-0.029144678,-0.06545035,0.0316229,0.049111884,0.024229266,-0.04925733,-0.037764527,-0.027636463,-0.02468536
-0.047994103,-0.028755486,0.057960447,-0.047801152,-0.016729916,0.054651193,-0.0327782,-0.03169388,-0.06372265,0.022865076,0.054321803,0.019269722,-0.052551005,-0.033411697,-0.029249905,-0.032582246
-0.047484446,-0.029998353,0.058435887,-0.046234325,-0.019237565,0.05502897,-0.03005449,-0.034809645,-0.06421802,0.01381104,0.056029372,0.0124303475,-0.055138804,-0.031862587,-0.030310001,-0.037470445
-0.047116037,-0.030645546,0.05863323,-0.0453135,-0.020591065,0.055243306,-0.028525094,-0.03654155,-0.06448285,0.008603904,0.056307998,0.008335656,-0.05618549,-0.031171663,-0.030858299,-0.039723393
-0.046502262,-0.03133595,0.058721934,-0.044019617,-0.02227412,0.05561038,-0.026648235,-0.038860466,-0.06517294,0.0022283483,0.055414382,0.0029182641,-0.056704666,-0.030648353,-0.031719048,-0.041697286
-0.04629549,-0.03276405,0.05933985,-0.04252067,-0.024618175,0.055343065,-0.02349601,-0.041193623,-0.063321725,-0.0074583744,0.05594723,-0.002861783,-0.05782477,-0.025367493,-0.031413596,-0.046502456
-0.045934692,-0.032840353,0.059208244,-0.0419873,-0.025134346,0.05560049,-0.023040382,-0.042129993,-0.06397385,-0.0091918865,0.05472434,-0.0050848383,-0.05717636,-0.026123583,-0.03220893,-0.046403855
-0.045438223,-0.034051366,0.059496887,-0.04028227,-0.027406236,0.055387944,-0.020092022,-0.044527546,-0.062385973,-0.018322114,0.05263343,-0.011357351,-0.056296248,-0.021605233,-0.032109797,-0.049370497
-0.044999454,-0.035247628,0.05980071,-0.038641393,-0.02956239,0.055014983,-0.017168337,-0.046589065,-0.06029641,-0.026891345,0.0499796,-0.016815716,-0.05489318,-0.016348112,-0.03145761,-0.051814053
-0.044445593,-0.03560685,0.059664015,-0.03759218,-0.030646933,0.055100735,-0.015726285,-0.048168436,-0.0600862,-0.030932661,0.04731688,-0.02062139,-0.052860692,-0.015469034,-0.032642554,-0.05215734
-0.044147037,-0.037308823,0.060194537,-0.03560909,-0.033179354,0.054111052,-0.011819917,-0.049880058,-0.055750407,-0.04134455,0.043054257,-0.025600882,-0.050719406,-0.0063051945,-0.029119885,-0.05481614
-0.043941405,-0.038439337,0.060513284,-0.034243207,-0.034830563,0.05336197,-0.009200055,-0.050888427,-0.052668642,-0.048037607,0.03960825,-0.028641297,-0.048923858,-0.00016205282,-0.0263206,-0.056205377
-0.043175884,-0.03908021,0.060302302,-0.03255874,-0.036471605,0.053113062,-0.006748317,-0.052916005,-0.05088839,-0.053374644,0.034299847,-0.032971304,-0.044257224,0.002918694,-0.027198605,-0.056610722
-0.042254753,-0.039447,0.059865277,-0.03091502,-0.037969597,0.053027213,-0.00453114,-0.05514585,-0.04960755,-0.057483997,0.028787263,-0.037278365,-0.038621537,0.004526064,-0.029564286,-0.056646485
-0.04189768,-0.040040962,0.059825968,-0.029847557,-0.039060064,0.05254569,-0.0028112663,-0.05594251,-0.047543813,-0.060695034,0.025076792,-0.039078962,-0.035591632,0.0077674226,-0.028401012,-0.056713164
-0.04135044,-0.041180145,0.059831936,-0.027940681,-0.040910624,0.051423687,0.00032935868,-0.05701598,-0.04330759,-0.066002324,0.018109376,-0.041631225,-0.030454086,0.013802585,-0.024894847,-0.056540184
-0.04119459,-0.042582273,0.060139615,-0.026335558,-0.042514697,0.049949802,0.0031917717,-0.057027675,-0.038404234,-0.070768625,0.01177752,-0.04253625,-0.027327888,0.020930942,-0.017954227,-0.055521414
-0.041145135,-0.043976575,0.060490068,-0.024875006,-0.043929074,0.04839358,0.005805377,-0.056629814,-0.033563867,-0.07469254,0.0056817695,-0.042717904,-0.024921183,0.027389828,-0.010001887,-0.05391002
-0.04061904,-0.04481894,0.06034016,-0.02324809,-0.045279957,0.047351103,0.008372087,-0.057253726,-0.02972659,-0.07683969,-0.0006667762,-0.043429215,-0.019752473,0.031683236,-0.0067667426,-0.05288999
-0.040411837,-0.046218127,0.060507286,-0.021575453,-0.046775747,0.045624185,0.011127637,-0.05675176,-0.024473866,-0.0792565,-0.007966267,-0.0430969,-0.016072702,0.037032865,0.001252818,-0.05038989
-0.039444786,-0.046752013,0.05990139,-0.019541763,-0.04824948,0.04459939,0.014122414,-0.05807136,-0.020278424,-0.079398274,-0.015192134,-0.04316434,-0.007489704,0.040311012,0.0014943469,-0.05001545
-0.0383126,-0.046680387,0.059025157,-0.017768553,-0.04932775,0.044126686,0.016647752,-0.06004128,-0.017437572,-0.078245066,-0.020414148,-0.04319671,0.0016068005,0.04207571,-0.0022556,-0.05132225
-0.037642524,-0.046909783,0.058554124,-0.016445635,-0.05012475,0.043425176,0.018548837,-0.060907114,-0.014780295,-0.07718199,-0.02456769,-0.04252952,0.0073890937,0.043804362,-0.0025114713,-0.051306386
-0.03730918,-0.047721468,0.058421563,-0.015074716,-0.050981946,0.0420792,0.020482427,-0.060570538,-0.011152528,-0.07608416,-0.029735819,-0.041294046,0.0110631175,0.04556578,0.0020602208,-0.048880044
-0.0368674,-0.049091883,0.058285236,-0.013042144,-0.05227618,0.039854497,0.023267759,-0.059517745,-0.00552951,-0.073523805,-0.03771644,-0.03893906,0.015943738,0.047461495,0.010180356,-0.044071425
-0.03659645,-0.04962351,0.058114562,-0.012102769,-0.05284427,0.038875874,0.024587117,-0.059163164,-0.0030714616,-0.071946755,-0.0410707,-0.037623048,0.018425632,0.048012067,0.013140928,-0.042139094
-0.036229905,-0.0507017,0.057916705,-0.010474684,-0.05376138,0.036968313,0.02671123,-0.058045328,0.0013418418,-0.06842923,-0.04693983,-0.035050083,0.022087913,0.048093498,0.019578993,-0.037618432
-0.03575316,-0.051180556,0.05752988,-0.009186883,-0.0543817,0.03573813,0.028434813,-0.057730798,0.004445006,-0.065141864,-0.050369248,-0.032712013,0.025895955,0.04810125,0.02218579,-0.03589296
-0.03528553,-0.052783683,0.057238344,-0.006817737,-0.055465598,0.032751303,0.031192096,-0.05559533,0.010411143,-0.058110047,-0.057817638,-0.028705109,0.03011389,0.04602202,0.0317211,-0.02820246
-0.034183845,-0.054551348,0.05633286,-0.0032142822,-0.056950282,0.028652124,0.035500877,-0.053340096,0.018942455,-0.046325628,-0.066420324,-0.021776505,0.03789723,0.04279532,0.04147165,-0.02029234
-0.033783983,-0.05475868,0.055972945,-0.002334365,-0.057278585,0.027818676,0.03663707,-0.053156383,0.020972969,-0.04321368,-0.06774124,-0.019724146,0.040308747,0.042365424,0.042448647,-0.019764809
-0.033210844,-0.05547944,0.05544272,-0.00068194047,-0.057848748,0.025879964,0.038547695,-0.051999047,0.02457888,-0.036834948,-0.070294276,-0.016118925,0.043317974,0.039946713,0.045939438,-0.016600752
-0.032384533,-0.055832237,0.054604154,0.0011064422,-0.058369454,0.024051111,0.04083156,-0.051354308,0.028523223,-0.0297241,-0.071462706,-0.011350078,0.047307424,0.038127985,0.047691785,-0.015950253
-0.03166728,-0.056754928,0.05387494,0.0032316863,-0.058902264,0.021419253,0.043057084,-0.049527742,0.032756686,-0.020657202,-0.07316737,-0.00668038,0.050119046,0.033541184,0.051420785,-0.0116623305
-0.030892864,-0.05794433,0.053059213,0.005693485,-0.05942636,0.018238878,0.04541196,-0.047053993,0.03720833,-0.009674306,-0.07450061,-0.0016403714,0.052583553,0.027302016,0.055535886,-0.0058704354
-0.030142836,-0.057691578,0.052215595,0.006846145,-0.05962769,0.017214006,0.047153287,-0.046994105,0.039857764,-0.0050028493,-0.07266211,0.0024458715,0.05466012,0.026537858,0.055557992,-0.009124317
-0.029471152,-0.05861691,0.051464904,0.008845858,-0.059908234,0.014564494,0.048849884,-0.044763323,0.042946234,0.0042251963,-0.07193016,0.006179589,0.055733122,0.02045905,0.057497762,-0.0047610193
-0.029079087,-0.059047084,0.051012497,0.009916307,-0.060012523,0.013131108,0.04977699,-0.043551564,0.044504184,0.009108173,-0.07092725,0.008102607,0.055974077,0.016935097,0.058146834,-0.002940296
-0.028249132,-0.059293423,0.050040588,0.011630254,-0.060100526,0.011048776,0.05156949,-0.042050377,0.047393467,0.016564433,-0.067660816,0.012261884,0.056289162,0.0123201925,0.05877259,-0.0032804166
-0.027680818,-0.05932803,0.049340725,0.012722081,-0.06012042,0.009701047,0.05276792,-0.041122574,0.049324036,0.021166975,-0.06481364,0.014974508,0.056151893,0.009390726,0.05909195,-0.004400796
-0.027354436,-0.060345195,0.048894107,0.0141365,-0.06005025,0.0074951244,0.053223617,-0.038735844,0.049982972,0.028004931,-0.062579446,0.015735924,0.055206522,0.0027262743,0.058095943,0.0015837166
-0.026677338,-0.062384766,0.047927093,0.016951308,-0.05982259,0.003057489,0.053913873,-0.033827357,0.050659515,0.041241772,-0.0567799,0.016708165,0.052835498,-0.010803407,0.054487932,0.013311529
-0.026265312,-0.0630709,0.0473482,0.018228274,-0.059665374,0.0011390874,0.0544107,-0.031780273,0.051159296,0.0467563,-0.053217,0.017462196,0.051495284,-0.016393,0.052722767,0.01664977
-0.02564032,-0.06392927,0.046482172,0.019978601,-0.059370317,-0.0015117858,0.05502926,-0.028942753,0.05172955,0.053817376,-0.04735306,0.018291902,0.04918069,-0.024062801,0.049895782,0.020372676
-0.0251796,-0.06515102,0.04578546,0.0217115,-0.05897801,-0.0042618387,0.05506867,-0.025797656,0.05120079,0.06084703,-0.041525066,0.017937342,0.046990406,-0.032120105,0.045298852,0.026499595
-0.024204006,-0.06545836,0.044421922,0.023702638,-0.058451913,-0.007178858,0.056236878,-0.022649324,0.052695543,0.066934474,-0.032193612,0.0194513,0.04280308,-0.03967068,0.043050505,0.025117312
-0.023594549,-0.06539311,0.043577857,0.024748279,-0.058127567,-0.008674102,0.05707032,-0.02102046,0.05396847,0.069543295,-0.026641304,0.020541823,0.04010421,-0.043311223,0.042615995,0.022567304
-0.023114784,-0.06600388,0.04282889,0.026003525,-0.057677314,-0.010666261,0.057140667,-0.018714735,0.053489916,0.072846286,-0.02068414,0.020079717,0.03756927,-0.04798056,0.03872326,0.023996549
-0.022383545,-0.06552896,0.041810147,0.02697526,-0.05730144,-0.01205537,0.058243137,-0.017024744,0.055442356,0.07389339,-0.014474575,0.02099384,0.033648126,-0.051151972,0.039718177,0.018617086
-0.021943318,-0.06553318,0.041157972,0.027740128,-0.05695136,-0.013234197,0.058597177,-0.015573322,0.055906486,0.0747785,-0.009873553,0.020878127,0.031105448,-0.05372396,0.038544208,0.016866677
-0.021324486,-0.066608146,0.040104255,0.029475562,-0.056024946,-0.016096942,0.057963096,-0.012174494,0.05371628,0.077531815,-0.00034469157,0.018974345,0.027528435,-0.058644034,0.030122712,0.019489562
-0.020451976,-0.06685767,0.038730618,0.031142889,-0.055030692,-0.018803686,0.058095045,-0.008677846,0.05344628,0.078258835,0.010051246,0.017482,0.021999942,-0.06308074,0.025497764,0.01705379
-0.019731103,-0.06785312,0.03751168,0.03290181,-0.053899962,-0.021742592,0.05726886,-0.0051555643,0.050806344,0.07909491,0.02043316,0.015198923,0.017999519,-0.0664408,0.01632347,0.01838311
-0.019401837,-0.06821851,0.03693967,0.03365736,-0.053372826,-0.022983884,0.05692605,-0.0036201496,0.04968436,0.07885083,0.024905412,0.014056324,0.016151013,-0.06748734,0.012494438,0.018419191
-0.018496925,-0.06841903,0.035461828,0.035225105,-0.052165247,-0.02562173,0.056664277,1.5821097e-05,0.04881798,0.07677394,0.034963474,0.01154066,0.010506661,-0.06966492,0.007264776,0.015605166
-0.017844845,-0.06850433,0.034404706,0.03628475,-0.051252894,-0.027439013,0.056426357,0.0026435833,0.048213467,0.07459912,0.04193032,0.0095034,0.0064121922,-0.07072577,0.0036771453,0.013455584
-0.016800348,-0.068184204,0.032689005,0.037769314,-0.0498351,-0.03010774,0.05635217,0.00677348,0.048381057,0.07000375,0.051821794,0.0061968095,-0.00069742906,-0.07194139,0.0008322684,0.008789593
-0.016007429,-0.06870466,0.0312605,0.039239854,-0.04834184,-0.032717574,0.055228554,0.010248566,0.04589656,0.065676734,0.061039533,0.0032648535,-0.0052645025,-0.07103017,-0.0067145736,0.0074972105
-0.015779676,-0.06945539,0.030788759,0.039916523,-0.04765568,-0.03384715,0.05412184,0.011273006,0.04316299,0.06403541,0.064730644,0.0026024017,-0.0056170793,-0.06920477,-0.012920621,0.008641676
-0.014839767,-0.069191776,0.029190425,0.041153282,-0.046164013,-0.036173064,0.05356314,0.01509435,0.042673387,0.057589453,0.07197296,-0.0010392234,-0.01119096,-0.06765853,-0.015694715,0.0055324417
-0.014294084,-0.06963782,0.028187506,0.042116456,-0.04500674,-0.037825122,0.052415263,0.017223911,0.04036948,0.05314146,0.076927245,-0.0027382367,-0.013428549,-0.06472986,-0.021287136,0.005047367
-0.013680375,-0.06999429,0.02707558,0.04307475,-0.04371583,-0.03954276,0.051142376,0.01961873,0.038107593,0.047645807,0.08163212,-0.0048007187,-0.015926912,-0.061009094,-0.026564227,0.0045424937
-0.012450506,-0.07098371,0.024759417,0.04506061,-0.04085954,-0.043118335,0.048031203,0.024243798,0.03255878,0.035472777,0.09063286,-0.008145486,-0.020245716,-0.051328804,-0.03838005,0.003845426
-0.0118279625,-0.07094397,0.023615694,0.045850653,-0.039550573,-0.044671744,0.046995975,0.026774855,0.03136141,0.0293914,0.09376928,-0.010382608,-0.022918168,-0.047401786,-0.040978312,0.0032414352
-0.011426587,-0.07184325,0.022773888,0.046657775,-0.03833197,-0.04596361,0.045160145,0.027748192,0.027690122,0.02435661,0.09652023,-0.010130121,-0.023174873,-0.04177678,-0.04730106,0.0030791855
-0.0110276155,-0.073116206,0.021895645,0.04751282,-0.036975734,-0.047233954,0.04286388,0.0282506,0.02301284,0.01860156,0.09894376,-0.008897051,-0.022810973,-0.034816884,-0.054896466,0.0027426989
-0.010346868,-0.07297644,0.020656796,0.048221752,-0.03550847,-0.04869833,0.041563597,0.030869532,0.021889344,0.011588254,0.099878065,-0.010796811,-0.02469623,-0.029046094,-0.056032013,0.00320049
-0.009957074,-0.07318474,0.019901784,0.04870243,-0.034515,-0.04959326,0.040391773,0.032097876,0.020346832,0.0069772326,0.100254714,-0.011213076,-0.025409723,-0.02455872,-0.057737693,0.0032886742
-0.0094952965,-0.073277384,0.019014208,0.049190614,-0.033320356,-0.05059075,0.03906525,0.033629324,0.01901608,0.0017211252,0.099940956,-0.01174959,-0.026216246,-0.019219354,-0.058687415,0.003847547
-0.008796249,-0.07302954,0.017678259,0.049799405,-0.03160337,-0.051966775,0.03741291,0.036313035,0.018065562,-0.0058136857,0.09846024,-0.013240401,-0.02744703,-0.01176799,-0.058226023,0.0054915263
-0.0082677845,-0.07267036,0.016707722,0.050167043,-0.03038681,-0.052909877,0.036335845,0.038453486,0.017749589,-0.010991827,0.096729785,-0.014522997,-0.02813212,-0.0064550336,-0.05688991,0.007372989
-0.0070881355,-0.07356928,0.014339907,0.05135801,-0.027051205,-0.055001535,0.032016143,0.040710345,0.012996844,-0.024981812,0.09193192,-0.012465145,-0.028441416,0.00915907,-0.057964753,0.0070482106
-0.006206293,-0.07340296,0.01263838,0.051997352,-0.024797253,-0.056438923,0.02948431,0.043502983,0.011428872,-0.03398667,0.08719777,-0.012705654,-0.028669477,0.019361457,-0.05583065,0.009518128
-0.0055696964,-0.07357309,0.011397225,0.05248644,-0.023055473,-0.05740537,0.027304668,0.04493569,0.009684857,-0.040633783,0.083124995,-0.011775574,-0.028625311,0.027054051,-0.054483943,0.010322429
-0.0043216688,-0.07350848,0.008938234,0.053283587,-0.019571709,-0.059214633,0.023164816,0.048174273,0.007128505,-0.052643903,0.0736989,-0.010383338,-0.028218955,0.041798793,-0.049858935,0.013577683
-0.0037041449,-0.07327414,0.007728473,0.053602185,-0.017857593,-0.06005804,0.02119602,0.050042477,0.006243534,-0.058013864,0.06849088,-0.009980859,-0.027865833,0.048766855,-0.046867084,0.01612501
-0.0033066415,-0.07341995,0.0069501046,0.053832676,-0.016721355,-0.060483847,0.01976361,0.05052489,0.0052966853,-0.06126555,0.0649119,-0.008761219,-0.027697258,0.052909125,-0.045038693,0.016154235
-0.0027429468,-0.07365809,0.005795579,0.054136608,-0.015064705,-0.061015274,0.01759039,0.051080354,0.0038438353,-0.06573388,0.059172645,-0.0068500126,-0.027464205,0.058494918,-0.04206124,0.015941335
-0.002130341,-0.07381571,0.004570461,0.054402564,-0.013300809,-0.061527252,0.015312013,0.051714372,0.0025477551,-0.06979149,0.052546643,-0.0048309327,-0.027012024,0.06389377,-0.038412284,0.016032938
-0.0015260795,-0.07396438,0.0033516588,0.054615665,-0.011506873,-0.061965022,0.012993701,0.05222746,0.001353527,-0.07334826,0.045584854,-0.0026852302,-0.026500907,0.068751745,-0.03440776,0.016063858
-0.0007388376,-0.07458898,0.0017560472,0.054932766,-0.009113423,-0.06235027,0.009812415,0.051726785,-0.00051659904,-0.077484615,0.036023583,0.0011974346,-0.026512414,0.07397641,-0.028887806,0.012845104
0.00012885768,-0.07416908,1.6122885e-05,0.055017177,-0.006505415,-0.06288972,0.0065875635,0.05339234,-0.0016568006,-0.080209814,0.024999063,0.0037233927,-0.024819119,0.079556175,-0.021908483,0.01648282
0.0005325058,-0.073792174,-0.00079393724,0.055003688,-0.005305255,-0.06311875,0.0050953627,0.054470424,-0.0020451257,-0.080866896,0.019778084,0.0048015337,-0.023767713,0.08186559,-0.018509556,0.019270955
0.0010504305,-0.0736208,-0.0018237986,0.05503018,-0.0037722832,-0.06324543,0.003127437,0.05502272,-0.0027770698,-0.08140946,0.013077153,0.006497808,-0.022976141,0.083750494,-0.014071657,0.020536063
0.0016031581,-0.07334973,-0.0029370324,0.05499809,-0.002129201,-0.063344784,0.0009819523,0.055633534,-0.003527009,-0.08131646,0.0056742486,0.008349885,-0.0220173,0.085154936,-0.00924872,0.02233681
0.0024971464,-0.0737214,-0.0047383877,0.054992877,0.0005307762,-0.063206315,-0.002425736,0.05464145,-0.004696643,-0.08098285,-0.0061450773,0.011876248,-0.022067556,0.08541759,-0.0012749111,0.01908679
0.0027804312,-0.07357739,-0.005283362,0.05491965,0.001369417,-0.06319655,-0.0034806565,0.054824363,-0.0049793576,-0.080319494,-0.009832375,0.01285575,-0.021535678,0.085463785,0.001026251,0.01986063
0.0035271458,-0.07425665,-0.006768481,0.05488717,0.0035494778,-0.062793925,-0.0061401515,0.052801117,-0.005619063,-0.07881107,-0.019377569,0.015447977,-0.022561673,0.083495006,0.007905834,0.013741207
0.0044902503,-0.074417084,-0.008694694,0.05465684,0.0063860235,-0.062286858,-0.009685207,0.05149928,-0.0067062457,-0.075136684,-0.031616945,0.01855526,-0.022430792,0.0802797,0.016452488,0.010860504
0.0050618257,-0.073460445,-0.009883659,0.054296404,0.008283566,-0.062075797,-0.012283042,0.052861847,-0.00819637,-0.0709633,-0.039245922,0.020806659,-0.020180566,0.07807977,0.020955957,0.016550763
0.006028263,-0.073549315,-0.0118292635,0.053941626,0.011109021,-0.061322615,-0.015838552,0.051259357,-0.009226805,-0.06523921,-0.050806385,0.023127433,-0.020242423,0.07277822,0.029127192,0.013932004
0.006198171,-0.07362378,-0.012165212,0.053876206,0.011594661,-0.061179385,-0.016440291,0.05080488,-0.0093139475,-0.06414522,-0.052704047,0.023375273,-0.020358987,0.07162436,0.030579584,0.013144469
0.006956248,-0.07371728,-0.013647769,0.053487927,0.013767439,-0.06040836,-0.01901006,0.049135305,-0.009992462,-0.058417287,-0.06063969,0.02450871,-0.0204763,0.065844625,0.036157507,0.010619367
0.00825105,-0.07337372,-0.016217414,0.0526427,0.017583208,-0.058950588,-0.023684643,0.046983004,-0.011931886,-0.046830628,-0.073454395,0.026457254,-0.019881,0.05448958,0.04445818,0.009439039
0.0090260785,-0.0728106,-0.017767295,0.052017983,0.01992565,-0.05797399,-0.026677765,0.046195604,-0.013664866,-0.038853657,-0.0805733,0.02778848,-0.018969376,0.04675087,0.04843498,0.010769067
0.009911377,-0.07308543,-0.019480852,0.051462814,0.02227818,-0.05672879,-0.02926382,0.043492455,-0.014174228,-0.030908942,-0.08740756,0.027100602,-0.019542903,0.038347475,0.05365911,0.007256399
0.010044783,-0.07265705,-0.019750949,0.05127099,0.022766745,-0.056528304,-0.030072205,0.04383902,-0.0151117,-0.02881279,-0.088372685,0.02786815,-0.01897972,0.036276318,0.053644784,0.008968952
0.010806114,-0.07201642,-0.021255922,0.050472066,0.025060052,-0.055258542,-0.032962777,0.042601623,-0.017226756,-0.019543506,-0.09277646,0.028155912,-0.018299906,0.026877178,0.055231906,0.010244824
0.011473357,-0.072366595,-0.022479711,0.04997455,0.026663626,-0.054159805,-0.034431394,0.040081397,-0.017097292,-0.013310797,-0.09580698,0.026148986,-0.018668082,0.020702137,0.057958525,0.0075353654
